segment,mean,median,std,count
BAQ->BINA,40.98843930635838,9.0,106.67466392697935,346
NZM->MTJ,39.2514450867052,21.0,63.91885989345858,346
KLBG->SUR,17.973988439306357,4.0,38.92008780155853,346
BL->BIM,12.47536231884058,11.0,10.644635151058838,345
NDPM->RKMP,36.484057971014494,2.0,116.47045441195317,345
TDL->FZD,22.620289855072464,10.0,40.25742954582012,345
GOTN->MTD,18.988372093023255,13.0,20.25349219345245,344
MLMR->CGL,14.090116279069768,7.0,25.965676289593233,344
RJT->WKR,13.258720930232558,9.0,17.17836236770487,344
KZJ->SC,56.00291545189504,0.0,128.11481734843875,343
SWM->GGC,29.2332361516035,15.0,54.55035071815129,343
KPN->BWT,44.83090379008746,13.0,102.33039301478759,343
ROU->GP,82.8391812865497,58.5,94.11816611825071,342
AD->GTL,27.29325513196481,8.0,64.65257090759181,341
BYT->BSP,16.5366568914956,0.0,61.29131959912853,341
MZP->DDU,37.26392961876833,0.0,134.0549738675531,341
RK->HW,23.941176470588236,7.0,59.274493301368324,340
CKI->AFK,28.508823529411764,20.0,87.40272255551459,340
IJK->CKI,23.91176470588235,15.0,86.21865174300194,340
CSN->PC,44.13235294117647,33.5,51.938272987624565,340
ROU->JSG,65.4188790560472,25.0,100.25999513652128,339
ETW->CNB,34.876106194690266,7.0,130.39090972395115,339
PHR->PGW,36.84365781710915,2.0,88.2470093340464,339
MRGA->NLDA,94.929203539823,63.0,140.86919843495585,339
KOO->BKP,62.95280235988201,14.0,173.38360218151297,339
KZE->KGQ,26.50147492625369,21.0,29.431735742631197,339
AKVD->KKLR,20.75221238938053,15.0,30.524952730081193,339
NLDA->MRGA,55.33136094674556,33.5,76.39594827399151,338
BD->MZR,60.31360946745562,10.0,146.38018826841588,338
RKMP->NDPM,69.67655786350149,16.0,139.26776779017922,337
KKLR->AKVD,39.881305637982194,21.0,71.4688421168857,337
MTD->GOTN,25.071216617210684,7.0,55.60966992609509,337
MZR->BD,17.33234421364985,0.0,53.6879425101801,337
BKP->KOO,56.8125,28.0,80.72720208651121,336
TMR->BRD,119.57440476190476,19.5,250.91203275002408,336
QLD->CLT,36.53432835820895,13.0,95.46045604508164,335
AWB->J,51.02402402402402,14.0,122.56227588169462,333
JL->PC,103.31531531531532,37.0,138.2984581613073,333
HW->RK,18.27710843373494,6.0,49.349928328769344,332
BL->NVS,16.429003021148038,9.0,29.037753981252553,331
HRI->SPN,33.601208459214504,8.0,73.48377185343664,331
IPM->SPT,43.78549848942598,29.0,67.77806408335309,331
J->AWB,26.474320241691842,12.0,52.11847028273455,331
RE->GGN,10.845921450151057,3.0,33.24414471087273,331
KUR->PURI,21.546827794561935,0.0,58.234895926265565,331
CAP->BAM,45.285714285714285,28.0,79.16117286396535,329
BMT->LPI,21.80851063829787,0.0,54.41039109449155,329
SC->KZJ,41.817629179331306,24.0,65.37003158732543,329
MAD->CPT,9.448170731707316,9.0,7.54337486068433,328
PVU->VAK,16.529051987767584,9.0,25.059161532379296,327
BGS->KGG,67.61773700305811,20.0,116.76221467777248,327
BRD->TMR,44.489296636085626,5.0,124.71127037564096,327
IGP->KYN,93.4434250764526,16.0,185.43535826861154,327
JSG->ROU,121.5229357798165,68.0,195.64854850901926,327
AII->BER,19.31804281345566,7.0,45.93917436070164,327
HRR->DVG,9.226299694189603,0.0,23.637293362242847,327
JAT->KTHU,36.43425076452599,11.0,83.01611818497263,327
MMR->KPG,105.8282208588957,4.0,251.13206075607738,326
TCR->PGT,12.78834355828221,6.0,29.598253363515134,326
PURI->KUR,15.266871165644172,12.0,15.165120122640632,326
KGG->BGS,59.02147239263804,23.0,97.27602044133133,326
GDV->KKLR,39.87384615384615,15.0,73.19026084801826,325
BER->AII,4.695384615384615,0.0,10.414680266442728,325
KZE->NLE,22.555555555555557,13.0,33.32521056861794,324
BAM->CAP,46.151234567901234,13.0,96.56723526778477,324
GKP->BST,91.0679012345679,19.5,141.62113704789778,324
MKU->NN,35.671826625387,21.0,66.12009621174637,323
WKR->RJT,13.6656346749226,0.0,37.50270750246161,323
GGC->SWM,70.90402476780186,18.0,139.45842481123788,323
VAK->PVU,23.804953560371516,17.0,19.458086191688498,323
SPT->IPM,41.39628482972136,7.0,88.38420637458486,323
KTHU->JAT,59.31578947368421,5.0,125.04361710415172,323
MMR->BSL,58.73993808049536,19.0,127.52439974542492,323
BWT->KPN,43.136222910216716,19.0,101.79955347423014,323
GDA->DHD,16.873065015479877,8.0,40.212548475099425,323
LPI->BMT,0.0,0.0,0.0,322
RE->PTRD,3.7360248447204967,0.0,26.825533131004512,322
DGR->BWN,23.922360248447205,0.0,72.30213215847162,322
SKM->KVZ,42.307453416149066,14.0,84.28912122412108,322
CPT->MAD,14.642857142857142,10.0,22.406602871641233,322
MKP->STA,51.48598130841121,12.0,100.11000491515401,321
SLI->MRJ,42.90654205607477,0.0,117.10523040546808,321
DBD->MOZ,17.08722741433022,3.0,51.98381832456372,321
DVG->HRR,26.5202492211838,19.0,35.00795081031871,321
KVZ->SKM,38.19626168224299,25.0,47.586061362349646,321
VPT->SRT,10.12461059190031,2.0,30.10414296531312,321
KSNG->TIG,28.446875,16.0,41.01697396460599,320
KNN->LDH,52.359375,8.5,97.85863503553892,320
KHED->CHI,107.421875,76.5,107.17185166626916,320
KPG->MMR,57.940438871473354,8.0,155.44164983751722,319
NN->MKU,69.21135646687698,12.0,162.2640920438809,317
RNC->HTE,17.889589905362776,0.0,42.29766189062427,317
TIG->KSNG,36.55520504731861,20.0,52.758894022284615,317
JP->DPA,14.239747634069401,8.0,21.16748904195235,317
STA->MKP,44.60443037974684,0.0,114.60745361778991,316
SUNR->VG,6.7215189873417724,0.0,15.974731403051452,316
AJJ->TRL,20.174050632911392,15.0,29.003416723474565,316
JBP->MML,52.879746835443036,9.0,95.34254751308522,316
VG->SUNR,18.67936507936508,0.0,56.932539582297395,315
KMNC->MKN,23.11111111111111,8.0,54.546862663846284,315
CPR->SV,58.79047619047619,12.0,99.63075413824127,315
RNR->HRR,9.228571428571428,0.0,23.251569555756618,315
BNCE->SBC,11.282539682539683,0.0,30.355319052900057,315
KYN->KSRA,35.67834394904459,16.0,66.36972905826799,314
DHD->GDA,42.52866242038217,0.0,118.6187040032862,314
AK->MZR,25.914012738853504,8.0,60.54102926727502,314
CKI->IJK,24.286624203821656,20.0,18.80352456778848,314
BWN->DGR,8.02547770700637,0.0,33.44585993655519,314
PC->CSN,113.57507987220447,48.0,143.25719301785784,313
AD->MALM,23.37380191693291,13.0,34.27777112812207,313
AKVD->BVRT,0.0,0.0,0.0,312
MZR->AK,65.1474358974359,6.0,161.87567395927897,312
MSH->PNU,2.572347266881029,0.0,10.500095573527423,311
MKN->KMNC,14.588424437299036,11.0,17.813126577817176,311
GHY->KYQ,19.170967741935485,2.0,48.3024431601723,310
BBK->GD,46.34193548387097,12.5,99.96626866112483,310
ND->MHD,10.05483870967742,2.0,22.25478151174963,310
BVRT->AKVD,20.60967741935484,13.0,31.699324207866194,310
MGN->DHD,50.66019417475728,12.0,117.38939696898264,309
SRT->CVP,10.320388349514563,2.0,30.384082552809907,309
NZM->FDB,51.786407766990294,11.0,106.94740033319177,309
LDH->JRC,58.14935064935065,20.5,104.2038707395335,308
PNU->MSH,20.57792207792208,4.0,58.8498650122056,308
GAR->KY,25.295454545454547,17.0,37.244684102963255,308
MFP->DOL,35.006493506493506,15.0,58.383991910822196,308
BWN->BHP,11.50974025974026,6.0,29.126868998438276,308
DPA->JP,21.305194805194805,0.0,74.15186704734332,308
TVP->TVC,47.62012987012987,0.0,179.73062140601644,308
MOZ->DBD,59.95454545454545,28.0,84.85564219216559,308
HTE->RNC,38.96103896103896,4.0,72.73452536915326,308
MUE->NED,29.73941368078176,8.0,54.91517978571076,307
SV->CPR,85.66775244299674,7.0,158.3605354419302,307
BGS->BJU,58.299674267100976,16.0,106.4850234946292,307
MMR->CSN,48.28338762214984,24.0,76.34156016282583,307
HRR->RNR,22.713355048859935,14.0,34.35268706581048,307
MABD->WL,48.22475570032573,37.0,73.39185481014087,307
NAD->KUH,32.23202614379085,7.0,88.85598084326676,306
CLT->QLD,17.937908496732025,11.5,20.790431300097133,306
JU->RKB,12.405228758169935,4.0,20.830286244539835,306
BIM->BL,7.457516339869281,2.0,30.213011403590713,306
ASN->DHN,3.1666666666666665,0.0,9.709974590974841,306
DHD->MGN,14.265573770491804,10.0,19.844418587956827,305
ARA->BTA,29.452459016393444,13.0,54.944336684830205,305
DBG->SKI,34.713815789473685,11.0,73.85996253667983,304
KGQ->KZE,25.470394736842106,11.0,49.23305302410862,304
NU->SRID,28.026315789473685,19.0,39.378915362928346,304
KUH->NAD,6.036184210526316,0.0,16.2046118576689,304
TVC->VAK,10.036303630363037,8.0,8.967675701298651,303
NGP->WR,113.31353135313532,22.0,236.83793893632728,303
JUC->PGW,22.65016501650165,11.0,49.9374084220082,303
MKN->DNA,26.039735099337747,0.0,69.96186723997353,302
VM->CGL,12.049668874172186,3.0,39.58498385415669,302
JRC->LDH,31.00662251655629,9.0,70.58097742735801,302
NED->MUE,14.513245033112582,0.0,36.24746282883534,302
SKI->DBG,24.576158940397352,8.0,64.53811741250854,302
GTL->GY,18.963455149501662,5.0,42.72597172706722,301
VGLJ->BINA,110.09302325581395,8.0,202.39101919591874,301
BJU->BGS,72.83056478405315,20.0,118.90111239743142,301
HRI->BLM,67.3953488372093,46.0,81.55774954980004,301
PGT->TCR,34.49501661129568,11.0,92.3232228373937,301
ET->JBP,79.36212624584718,10.0,218.51078942269805,301
DHN->ASN,16.69333333333333,0.0,48.87653500884098,300
LNL->KYN,34.88333333333333,16.0,86.0101284513027,300
BTA->ARA,48.24,27.0,76.21994928426757,300
KKLR->GDV,24.36454849498328,14.0,36.12744333317959,299
PTB->SRR,33.87290969899666,11.0,97.52874590127631,299
BDL->MZP,34.68561872909699,25.0,43.95308848210656,299
MZP->BDL,35.191275167785236,12.5,61.417709235985676,298
SLO->PAP,58.377104377104374,42.0,84.83771798521221,297
PTRD->RE,12.037037037037036,4.0,27.868331379791908,297
ANG->DDCC,102.12457912457913,8.0,245.2527267292863,297
LKO->CNB,70.82491582491582,9.0,136.0218694611236,297
GZB->ANVT,75.35353535353535,0.0,146.24809861073865,297
CNB->LKO,44.65993265993266,16.0,84.86090871758226,297
HTZ->BRYA,93.22635135135135,31.0,192.27905069754937,296
SRC->SHM,50.054237288135596,0.0,108.16114728961013,295
RTM->NAD,16.061016949152542,0.0,54.088139887717674,295
DNA->MKN,13.172881355932203,10.0,15.469102741553334,295
GADJ->DO,16.335593220338982,9.0,42.821801947265584,295
KJT->LNL,29.250847457627117,18.0,59.22077445314602,295
BINA->VGLJ,61.59183673469388,12.5,159.986742415843,294
JBP->ET,75.55442176870748,6.0,134.0891230957965,294
NZB->KMC,38.166666666666664,25.0,51.11910849865618,294
SLO->APT,24.51360544217687,15.0,28.97730343909647,294
BID->RMGM,12.600682593856655,9.0,17.8799535586225,293
ERN->KTYM,30.098976109215016,5.0,73.84355291538483,293
KGI->BID,10.648464163822526,7.0,17.18341744129777,293
CHI->KHED,109.05119453924915,96.0,82.24641875206967,293
SVJR->PUNE,23.938566552901023,14.0,50.360035735770225,293
TRL->AJJ,19.46232876712329,9.0,42.013276645478136,292
SCM->VSKP,25.575342465753426,4.0,58.69846478336168,292
HZD->PNME,39.034364261168385,19.0,91.35851424673183,291
TLY->MAHE,13.786941580756015,9.0,20.329084852954995,291
PAP->SLO,37.41237113402062,22.0,47.14118616066207,291
BINA->BPL,121.25429553264605,23.0,193.62333841704267,291
DO->GADJ,23.563573883161514,10.0,48.466396957891,291
BLM->HRI,46.982817869415804,13.0,93.17056872301553,291
MDP->CRJ,44.35395189003437,0.0,112.48789272713208,291
TEN->CVP,15.006896551724138,4.5,50.32867702234694,290
BDC->HWH,13.827586206896552,0.0,58.46453333871147,290
SRID->NU,49.689655172413794,17.0,81.26666066000729,290
KMC->NZB,51.46206896551724,23.0,80.8316650318991,290
BPL->BINA,45.717241379310344,3.0,140.83675811119144,290
YLM->AKP,36.03114186851211,17.0,63.93281846451484,289
AKP->YLM,27.98961937716263,10.0,51.0789479105266,289
GGN->RE,23.602076124567475,6.0,64.51677319467022,289
MHD->ND,6.166089965397924,4.0,11.53106126489041,289
DURG->BPHB,0.0,0.0,0.0,288
AK->BD,37.78125,0.0,129.56659486285577,288
PNME->HZD,17.23611111111111,12.0,19.203471706709667,288
RC->YG,14.697916666666666,0.0,34.06914053961462,288
NBD->LRJ,29.993055555555557,4.0,52.22298698585831,288
KYN->IGP,32.375,16.0,69.21318629274644,288
BGP->SGG,28.794425087108014,3.0,63.537359503899424,287
SSM->BBU,35.8780487804878,22.0,55.94442583665878,287
OGL->BZA,39.43554006968641,10.0,93.31379044777772,287
GY->GTL,15.390243902439025,9.0,24.656825937758473,287
KY->GAR,54.7595818815331,26.0,79.63172249673241,287
BAP->ANG,124.72822299651568,35.0,249.59877454951862,287
UDN->ST,12.174216027874564,0.0,70.8176346316389,287
PANP->MYA,9.531468531468532,8.0,6.590587861652719,286
MAHE->BDJ,13.751748251748252,8.0,20.310689789859655,286
MYS->PANP,4.416083916083916,3.0,5.006482118910288,286
PTB->KTU,11.751748251748252,8.0,13.545682826963032,286
SRR->PTB,10.884615384615385,7.0,11.680722206056467,286
RKB->JU,21.895104895104897,6.0,44.45509672778451,286
JUC->JRC,17.975524475524477,10.0,34.09238370834375,286
BBU->SSM,56.1578947368421,11.0,133.907129562488,285
MALM->AD,35.96140350877193,10.0,76.5266817006182,285
NAD->RTM,52.48070175438596,3.0,123.00299354910442,285
DDCC->ANG,64.91197183098592,25.0,143.92632586383743,284
RPZ->UDZ,9.788732394366198,0.0,69.02468764942928,284
MVJ->RPZ,14.23943661971831,0.0,71.61488381707942,284
BPHB->R,14.773851590106007,5.0,39.93503263510059,283
LNL->PUNE,32.34982332155477,18.0,61.58251016708652,283
BST->GKP,138.29432624113474,26.0,197.13530742585422,282
YJUD->UMB,48.230496453900706,2.0,136.148521813215,282
BSL->KNW,56.03900709219858,4.0,135.122121789422,282
KYN->KJT,28.92170818505338,18.0,58.31804050634979,281
MLMR->TMV,17.494661921708186,15.0,23.679877080466635,281
SHM->SRC,18.330960854092528,2.0,46.353001930857005,281
MKA->HTZ,72.86832740213524,22.0,193.12165048518256,281
BPP->TEL,54.419928825622776,10.0,123.38812816819964,281
SKM->OGL,22.708185053380785,11.0,43.53521034643671,281
NDO->BPP,52.95,28.0,92.45627272171096,280
NGP->SEGM,158.45714285714286,37.5,298.6055614197498,280
SDB->KLBG,18.24642857142857,8.0,33.24364258238582,280
ADI->MAN,0.0,0.0,0.0,279
SPJ->DSS,37.31541218637993,9.0,72.41140068152548,279
SGP->PPI,24.17921146953405,9.0,45.2752985612203,279
ANG->BAP,75.59856630824373,35.0,151.76578224292732,279
DR->KYN,34.913978494623656,16.0,86.28574612156363,279
YA->HX,19.508960573476703,2.0,53.37992400074934,279
BD->AK,106.77338129496403,8.0,248.93999627171252,278
MAHE->TLY,19.76534296028881,14.0,24.181360896930606,277
GZB->ALJN,42.7942238267148,19.0,139.1611420072995,277
WADI->SDB,16.303249097472925,7.0,32.095561968919775,277
JTJ->KPN,45.43321299638989,10.0,111.50095883191477,277
KRH->AWR,17.768115942028984,4.0,47.40391849627044,276
DMN->PLO,26.293478260869566,7.5,63.31804936583306,276
VSKP->SCM,0.0,0.0,0.0,276
KLBG->WADI,26.884057971014492,0.0,70.15998056014742,276
PLO->WR,26.721014492753625,9.0,61.806899235836774,276
BST->BV,24.358695652173914,15.0,32.10310033911675,276
KUH->RTM,29.043478260869566,4.0,86.23425765712771,276
SDB->WADI,20.305454545454545,0.0,74.9943633360744,275
SPT->PSA,23.05090909090909,0.0,69.65848094918978,275
PSA->SPT,44.552727272727275,5.0,93.28114605689683,275
BKSC->MURI,20.38909090909091,0.0,60.0672180434312,275
TEL->BPP,71.41454545454546,26.0,123.28485710758302,275
AWR->KRH,15.465454545454545,6.0,41.51239467611076,275
RTM->KUH,9.576642335766424,4.5,16.992445047278945,274
ST->UDN,10.558394160583942,2.0,56.56354220316603,274
BDC->NH,12.0,0.0,41.652231931895614,274
KYQ->RNY,36.03284671532847,19.0,55.487407553378574,274
CRJ->MDP,49.5985401459854,19.0,115.10237264425612,274
SGG->BUP,12.459854014598541,0.0,34.562999674489404,274
BUP->JMP,13.018248175182482,2.0,33.161106833814785,274
BDJ->MAHE,19.157509157509157,12.0,24.527312739953427,273
ST->AKV,19.5,3.0,76.79089352529557,272
MRJ->SLI,11.566176470588236,4.0,24.371722228173933,272
BKN->LGH,10.647058823529411,4.0,23.864014939438363,272
LKR->BRYA,56.44117647058823,20.5,77.42500379961862,272
VAK->QLN,12.4375,11.0,10.259175984547626,272
BALU->KUR,63.56617647058823,6.5,132.70916525162923,272
JPE->NJP,43.231617647058826,12.0,78.26076215648888,272
JAA->MURI,11.764705882352942,0.0,37.80875067967012,272
VKB->TDU,45.25367647058823,34.0,59.9010714663557,272
GCT->ARJ,20.30514705882353,2.0,52.65061588893172,272
OGL->SKM,36.794117647058826,12.0,86.03149836343486,272
KIR->NNA,46.723247232472325,9.0,82.40824849811783,271
BV->BST,44.97047970479705,29.0,60.24603149179016,271
MYA->PANP,12.487084870848708,5.0,23.591720518565474,271
CLT->FK,20.911439114391143,15.0,27.14118604212298,271
PANP->MYS,4.398523985239852,0.0,17.83120022648546,271
CPR->DGA,26.603703703703705,4.0,50.77615414835745,270
WADI->KLBG,26.444444444444443,8.5,48.64394064614955,270
CPR->SIP,16.00371747211896,7.0,41.4112518184806,269
NJP->JPE,56.594795539033456,13.0,114.58720254783208,269
MUT->MTC,25.49442379182156,6.0,59.858703080350175,269
RK->LRJ,24.83271375464684,7.0,53.49352981237226,269
BPP->NDO,44.89219330855018,25.0,58.42350125189054,269
CNB->TDL,52.5910780669145,6.0,118.63900183296794,269
HUP->GBD,22.104089219330856,11.0,39.11641091177559,269
KNW->BSL,74.40892193308551,4.0,154.69656165784298,269
KTU->PTB,19.780669144981413,14.0,25.754876330016707,269
ADI->VG,21.14179104477612,0.0,64.04237279243341,268
SBC->KJM,9.455223880597014,8.0,11.412336889656869,268
CGL->VM,38.384328358208954,4.0,148.830489684899,268
QLN->VAK,62.38951310861423,8.0,195.23336229823363,267
GTL->ATP,26.325842696629213,5.0,63.66295920515412,267
QLN->PVU,15.430711610486892,4.0,26.98798592111261,267
DGA->CPR,11.629213483146067,0.0,36.969825744037244,267
BNZ->BBK,43.72659176029963,9.0,128.85296512322486,267
CSN->MMR,140.7593984962406,40.0,206.90891808482556,266
WL->KMT,123.0375939849624,52.5,212.40464785502144,266
AHA->KJH,17.928571428571427,9.0,34.84031729038756,266
JUDW->YJUD,21.08301886792453,9.0,38.230866356480426,265
BPHB->DURG,22.766037735849057,0.0,48.34885439163391,265
HTZ->MKA,65.0377358490566,31.0,82.20165574351537,265
PLO->DMN,83.00754716981132,26.0,170.41411220844992,265
NNA->KIR,55.06037735849057,5.0,123.28208958925643,265
KMT->WL,47.4566037735849,21.0,95.22874675285256,265
WR->PLO,79.98867924528302,23.0,169.33332922524903,265
BUP->SGG,60.928030303030305,6.0,193.25705052166566,264
PNBE->PNC,55.791666666666664,5.0,173.87747031499867,264
RPZ->MVJ,5.598484848484849,0.0,12.49021508945135,264
SIP->CPR,13.246212121212121,0.0,39.58141228563194,264
UDZ->RPZ,6.125,3.0,11.966822799253997,264
TU->GY,17.738636363636363,10.5,27.127004904552216,264
DSS->SPJ,25.988636363636363,14.0,52.19497542609233,264
SGG->BGP,68.21212121212122,0.0,207.37906477393017,264
PVU->QLN,24.155893536121674,19.0,22.076256490398077,263
CSN->NGN,62.26615969581749,25.0,90.98719331118066,263
BSP->AKT,40.20532319391635,7.0,97.50292445305915,263
NGN->MMR,60.38022813688213,23.0,92.22301167490956,263
TRL->PER,19.216730038022813,14.0,29.881486416975825,263
BH->AKV,11.996197718631178,7.0,35.29402108599659,263
MMR->NGN,36.6425855513308,32.0,34.24520934021367,263
NGN->CSN,35.79467680608365,32.0,37.709461452079026,263
GY->TU,17.46564885496183,4.0,43.80263952401569,262
BNZ->ASH,59.587786259541986,17.0,172.49000727251902,262
DPU->LMG,22.16793893129771,9.0,47.544317325122734,262
KUR->BALU,80.26335877862596,23.0,138.9424041792024,262
KPN->JTJ,36.767175572519086,6.0,111.8728204729568,262
RPH->SNT,17.133587786259543,7.0,31.900487296598833,262
AKT->BSP,82.87786259541984,25.5,112.18625201084835,262
LRJ->RK,23.919540229885058,0.0,48.552719576243476,261
RNY->KYQ,40.71647509578544,0.0,93.37906657105279,261
JMP->BUP,53.17624521072797,6.0,179.19896433337732,261
PKW->HPU,52.63984674329502,31.0,84.06060418151321,261
VG->ADI,5.226053639846743,0.0,13.45586272499964,261
UBL->HVR,20.9272030651341,0.0,54.6487953579047,261
TMV->VM,7.716475095785441,4.0,21.328476734988694,261
GZB->PKW,37.46360153256705,13.0,81.85754286504178,261
RTM->BRC,33.61302681992337,3.0,92.82485400988772,261
NOK->NGO,21.885057471264368,17.0,29.160204159629945,261
BRYA->LKR,74.4423076923077,26.0,185.5580140590176,260
TMV->MLMR,14.988461538461538,7.0,26.807836503718413,260
TDD->RJY,92.67692307692307,16.0,174.0668985754763,260
DURE->BXR,50.41153846153846,30.0,83.17783352493615,260
BXR->DURE,26.434615384615384,8.0,52.16649498186741,260
HX->YA,24.734615384615385,20.0,29.45913264151705,260
SHRN->BPL,7.592307692307692,4.0,11.910993043057125,260
UMB->YJUD,25.926923076923078,5.0,82.62404063516924,260
SM->MLDT,19.243243243243242,0.0,52.003416542341334,259
NGO->NOK,24.915057915057915,13.0,47.76980214724105,259
WKI->TCR,32.41312741312741,15.0,101.92162963126621,259
DVG->JRU,11.907335907335908,0.0,26.370039381533516,259
KLBG->SDB,30.54054054054054,14.0,68.59849265877146,259
DD->KWV,34.602316602316606,11.0,78.70856947843251,259
CVP->TEN,7.258687258687258,0.0,40.487708344041934,259
